imdb_id,script_id,title,year,gross (inflation-adjusted),link
tt0120603,1807,Beloved,1998,42,http://www.imsdb.com/Movie Scripts/Beloved Script.html
tt0120611,1843,Blade,1998,129,http://www.imsdb.com/Movie Scripts/Blade Script.html
tt0120616,1176,The Mummy,1999,265,"film_20100519/all_imsdb_05_19_10/Mummy,-The.html"
tt0120618,8560,Breakfast of Champions,1999,,Breakfast of Champions.pdf
tt0120633,6574,A Civil Action,1998,105,A CIVIL ACTION.pdf
tt0120646,5305,The Deep End of the Ocean,1999,22,http://www.awesomefilm.comscript/Deep_End_of_the_Ocean.txt
tt0120655,2172,Dogma,1999,52,http://www.imsdb.com/Movie Scripts/Dogma Script.html
tt0120660,2222,Enemy of the State,1998,207,http://www.imsdb.com/Movie Scripts/Enemy of the State Script.html
tt0120663,898,Eyes Wide Shut,1999,95,film_20100519/all_imsdb_05_19_10/Eyes-Wide-Shut.html
tt0120667,2265,Fantastic Four,2005,210,http://www.imsdb.com/Movie Scripts/Fantastic Four Script.html
tt0120669,2276,Fear and Loathing in Las Vegas,1998,19,http://www.imsdb.com/Movie Scripts/Fear and Loathing in Las Vegas Script.html
tt0120684,2419,Gods and Monsters,1998,11,http://www.imsdb.com/Movie Scripts/Gods and Monsters Script.html
tt0120686,3447,Stepmom,1998,168,http://www.imsdb.com/Movie Scripts/Stepmom Script.html
tt0120689,5895,The Green Mile,1999,234,https://www.dropbox.com/sh/jpxh25l44yke4np/AACMZt8oNOB7Hd8iIzN2JYfZa/GREEN%20MILE%2C%20THE%20%281999%29%20%281st%20Draft%201997-11-04%29%20%5Bdigital%5D.pdf?dl=0
tt0120694,4317,Halloween H20: 20 Years Later,1998,102,http://www.horrorlair.com/scripts/H20.txt
tt0120696,985,Hard Rain,1998,36,film_20100519/all_imsdb_05_19_10/Hard-Rain.html
tt0120735,2789,"Lock, Stock and Two Smoking Barrels",1998,6,"http://www.imsdb.com/Movie Scripts/Lock, Stock and Two Smoking Barrels Script.html"
tt0120737,1115,The Lord of the Rings: The Fellowship of the Ring,2001,482,"film_20100519/all_imsdb_05_19_10/Lord-of-the-Rings-Fellowship-of-the-Ring,-The.html"
tt0120738,1118,Lost in Space,1998,128,film_20100519/all_imsdb_05_19_10/Lost-in-Space.html
tt0120744,1132,The Man in the Iron Mask,1998,105,film_20100519/all_imsdb_05_19_10/Man-in-the-Iron-Mask.html
tt0120751,4625,Mighty Joe Young,1998,93,http://www.dailyscript.com/scripts/mighty_joe_young.pdf
tt0120755,2935,Mission: Impossible II,2000,347,http://www.imsdb.com/Movie Scripts/Mission Impossible II Script.html
tt0120762,2961,Mulan,1998,224,http://www.imsdb.com/Movie Scripts/Mulan Script.html
tt0120770,5342,A Night at the Roxbury,1998,56,http://www.awesomefilm.comscript/roxt.txt
tt0120773,7137,The Odd Couple II,1998,35,"ODD COUPLE II, THE (1998) by Neil Simon [1997.04.10] [3rd] [Scan].pdf"
tt0120780,3047,Out of Sight,1998,69,http://www.imsdb.com/Movie Scripts/Out of Sight Script.html
tt0120784,7499,Payback,1999,139,Payback (August 1997).pdf
tt0120789,3113,Pleasantville,1998,75,http://www.imsdb.com/Movie Scripts/Pleasantville Script.html
tt0120791,5344,Practical Magic,1998,86,http://www.awesomefilm.comscript/practicalmagic.html
tt0120801,3216,RKO 281,1999,,http://www.dailyscript.com/scripts/RKO218.html
tt0120804,3204,Resident Evil,2002,59,http://www.dailyscript.com/scripts/resevil.html
tt0120812,3248,Rush Hour,1998,261,http://www.dailyscript.com/scripts/rush_hour.html
tt0120815,3270,Saving Private Ryan,1998,400,http://www.moviescriptsandscreenplays.com/BenandMatt/savingprivateryan.txt
tt0120824,3327,The Shipping News,2001,17,"http://www.imsdb.com/Movie Scripts/Shipping News, The Script.html"
tt0120832,6446,Snake Eyes,1998,103,SnakeEyes.pdf
tt0120834,1343,Snow Falling on Cedars,1999,24,film_20100519/all_imsdb_05_19_10/Snow-Falling-On-Cedars.html
tt0120844,5037,Star Trek: Insurrection,1998,130,http://www.scifiscripts.com/scripts/Trek/Star_Trek_IX.htm
tt0120855,5528,Tarzan,1999,292,http://www.meeko.org/disney/tarzan/script.html
tt0120860,6196,From Dusk Till Dawn 2: Texas Blood Money,1999,,From Dusk Till Dawn 2- Texas Blood Money.pdf
tt0120863,9177,The Thin Red Line,1998,67,http://indiegroundfilms.files.wordpress.com/2014/01/thin-red-line-the.pdf
tt0120885,3668,Wag the Dog,1997,81,http://www.imsdb.com/Movie Scripts/Wag the Dog Script.html
tt0120888,5214,The Wedding Singer,1998,148,"http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Wedding_Singer,_The.pdf"
tt0120890,3720,Wild Things,1998,55,http://www.imsdb.com/Movie Scripts/Wild Things Script.html
tt0120891,3723,Wild Wild West,1999,195,http://www.imsdb.com/Movie Scripts/Wild Wild West Script.html
tt0120902,8552,The X Files,1998,155,"X FILES, THE (1998) (aka X-FILES - FIGHT THE FUTURE) by Chris Carter [1997.06.30] [Yellow Pages] [Digital].pdf"
tt0120903,3752,X-Men,2000,253,http://www.dailyscript.com/scripts/xmenscript0215.pdf
tt0120906,8158,Zero Effect,1998,3,"Zero Effect (Jake Kasdan, 4.21.97).pdf"
tt0120907,6973,eXistenZ,1999,4,eXistenZ.pdf
tt0120915,3437,Star Wars: Episode I - The Phantom Menace,1999,813,http://www.scifiscripts.com/scripts/StarWars-Episode1.txt
tt0121765,1360,Star Wars: Episode II - Attack of the Clones,2002,465,film_20100519/all_imsdb_05_19_10/Star-Wars-Attack-of-the-Clones.html
tt0121766,3427,Star Wars: Episode III - Revenge of the Sith,2005,515,http://www.imsdb.com/Movie Scripts/Star Wars: Revenge of the Sith Script.html
tt0122151,2757,Lethal Weapon 4,1998,241,http://www.imsdb.com/Movie Scripts/Lethal Weapon 4 Script.html
tt0122459,4871,Return to Me,2000,52,http://www.scifiscripts.com/msol/return_to_me.html
tt0122529,1010,Henry Fool,1997,2,film_20100519/all_imsdb_05_19_10/Henry-Fool.html
tt0122690,1287,Ronin,1998,77,film_20100519/all_imsdb_05_19_10/Ronin.html
tt0122933,1652,Analyze This,1999,183,http://www.imsdb.com/Movie Scripts/Analyze This Script.html
tt0123755,2095,Cube,1997,0,http://www.imsdb.com/Movie Scripts/Cube Script.html
tt0123964,2762,Life,1999,109,http://www.imsdb.com/Movie Scripts/Life Script.html
tt0124198,1451,Very Bad Things,1998,18,film_20100519/all_imsdb_05_19_10/Very-Bad-Things.html
tt0124298,1853,Blast from the Past,1999,45,"http://www.imsdb.com/Movie Scripts/Blast from the Past, The Script.html"
tt0124315,806,The Cider House Rules,1999,98,"film_20100519/all_imsdb_05_19_10/Cider-House-Rules,-The.html"
tt0125439,3020,Notting Hill,1999,198,http://www.imsdb.com/Movie Scripts/Notting Hill Script.html
tt0125664,2833,Man on the Moon,1999,59,http://www.imsdb.com/Movie Scripts/Man on the Moon Script.html
tt0126029,3331,Shrek,2001,411,http://www.imsdb.com/Movie Scripts/Shrek Script.html
tt0126388,4516,Legionnaire,1998,,http://www.dailyscript.com/scripts/Legionnaire.txt
tt0126886,2214,Election,1999,25,http://www.imsdb.com/Movie Scripts/Election Script.html
tt0127536,7124,Elizabeth,1998,55,ElizabethHSF.pdf
tt0128442,8526,Rounders,1998,42,ROUNDERS (1998) by David Levien and Brian Koppelman.pdf
tt0128445,1291,Rushmore,1998,31,film_20100519/all_imsdb_05_19_10/Rushmore.html
tt0128853,3763,You've Got Mail,1998,215,http://www.imsdb.com/Movie Scripts/You've Got Mail Script.html
tt0129167,7962,The Iron Giant,1999,39,The Iron Giant.pdf
tt0129332,8115,Ravenous,1999,3,ravenous.pdf
tt0129387,3521,There's Something About Mary,1998,326,http://www.imsdb.com/Movie Scripts/There's Something About Mary Script.html
tt0130018,2585,I Still Know What You Did Last Summer,1998,74,http://www.imsdb.com/Movie Scripts/I Still Know What You Did Last Summer Script.html
tt0131369,2204,Edtv,1999,38,http://www.imsdb.com/Movie Scripts/Ed TV Script.html
tt0132347,2976,Mystery Men,1999,50,http://www.imsdb.com/Movie Scripts/Mystery Men Script.html
tt0132512,1710,At First Sight,1999,38,http://www.imsdb.com/Movie Scripts/At First Sight Script.html
tt0132910,2085,The Crow: Salvation,2000,,"http://www.imsdb.com/Movie Scripts/Crow Salvation, The Script.html"
tt0133093,1141,The Matrix,1999,292,"film_20100519/all_imsdb_05_19_10/Matrix,-The.html"
tt0133751,4190,The Faculty,1998,74,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Faculty_The.pdf
tt0133952,3336,The Siege,1998,75,"http://www.imsdb.com/Movie Scripts/Siege, The Script.html"
tt0134084,3285,Scream 3,2000,143,http://www.imsdb.com/Movie Scripts/Scream 3 Script.html
tt0134119,3500,The Talented Mr. Ripley,1999,139,"http://www.imsdb.com/Movie Scripts/Talented Mr. Ripley, The Script.html"
tt0134273,1537,8MM,1999,62,http://www.imsdb.com/Movie Scripts/8MM Script.html
tt0134847,3105,Pitch Black,2000,63,http://www.imsdb.com/Movie Scripts/Pitch Black Script.html
tt0137363,7800,Arlington Road,1999,41,Arlington Road.pdf
tt0137494,2227,Entrapment,1999,150,http://www.imsdb.com/Movie Scripts/Entrapment Script.html
tt0137523,912,Fight Club,1999,63,film_20100519/all_imsdb_05_19_10/Fight-Club.html
tt0138097,3306,Shakespeare in Love,1998,185,http://www.imsdb.com/Movie Scripts/Shakespeare in Love Script.html
tt0138524,1041,Intolerable Cruelty,2003,50,film_20100519/all_imsdb_05_19_10/Intolerable-Cruelty.html
tt0138704,3091,Pi,1998,5,http://www.imsdb.com/Movie Scripts/Pi Script.html
tt0139134,2091,Cruel Intentions,1999,65,http://www.imsdb.com/Movie Scripts/Cruel Intentions Script.html
tt0139239,2413,Go,1999,28,http://www.imsdb.com/Movie Scripts/Go Script.html
tt0139414,2728,Lake Placid,1999,54,http://www.imsdb.com/Movie Scripts/Lake Placid Script.html
tt0139654,3589,Training Day,2001,117,http://www.dailyscript.com/scripts/Training_Day.pdf
tt0139668,9199,True Crime,1999,28,http://indiegroundfilms.files.wordpress.com/2014/01/true-crime-may-11-98-revised-numbered-1st.pdf
tt0140352,2616,The Insider,1999,49,"http://www.imsdb.com/Movie Scripts/Insider, The Script.html"
tt0140397,2964,Mumford,1999,7,http://www.imsdb.com/Movie Scripts/Mumford Script.html
tt0142192,4044,The Corruptor,1999,26,http://www.dailyscript.com/scripts/TheCorruptor.txt
tt0142688,7565,The Ninth Gate,1999,32,"Ninth Gate, The (1999) (Numbered).pdf"
tt0143145,3745,The World Is Not Enough,1999,217,"http://www.imsdb.com/Movie Scripts/World is not Enough, The Script.html"
tt0144084,1639,American Psycho,2000,24,http://www.imsdb.com/Movie Scripts/American Psycho Script.html
tt0144117,1892,The Boondock Saints,1999,,http://www.dailyscript.com/scripts/boondock-saints-script.html
tt0144214,4259,The General's Daughter,1999,176,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-General%27s_Daughter.pdf
tt0144286,4564,The Lost Son,1999,,http://www.alibi-books.com/thelostson/thelostson.htm
tt0144964,1008,Highlander: Endgame,2000,20,film_20100519/all_imsdb_05_19_10/Highlander-Endgame.html
tt0145660,699,Austin Powers: The Spy Who Shagged Me,1999,351,film_20100519/all_imsdb_05_19_10/Austin-Powers---The-Spy-Who-Shagged-Me.html
tt0146309,1401,Thirteen Days,2000,55,film_20100519/all_imsdb_05_19_10/Thirteen-Days.html
tt0146336,5178,Urban Legend,1998,70,http://www.horrorlair.com/movies/urban_legend_screenplay.html
tt0146675,6373,End of Days,1999,114,End_of_Days.pdf
tt0146838,8703,Any Given Sunday,1999,129,http://indiegroundfilms.files.wordpress.com/2014/01/any-given-sunday-may01-99-revised-shooting.pdf
tt0146882,2536,High Fidelity,2000,44,http://www.imsdb.com/Movie Scripts/High Fidelity Script.html
tt0147800,1512,10 Things I Hate About You,1999,65,http://www.imsdb.com/Movie Scripts/10 Things I Hate About You Script.html
tt0149624,8230,All the Pretty Horses,2000,25,All The Pretty Horses (2000) [1993-11-1] [1st Rev.] [Scan].pdf
tt0151738,2986,Never Been Kissed,1999,95,http://www.imsdb.com/Movie Scripts/Never Been Kissed Script.html
tt0151804,3033,Office Space,1999,18,http://www.imsdb.com/Movie Scripts/Office Space Script.html
tt0157503,2188,Drop Dead Gorgeous,1999,18,http://www.imsdb.com/Movie Scripts/Drop Dead Gorgeous Script.html
tt0158983,1348,South Park: Bigger Longer & Uncut,1999,89,film_20100519/all_imsdb_05_19_10/South-Park.html
tt0159365,2033,Cold Mountain,2003,137,http://www.imsdb.com/Movie Scripts/Cold Mountain Script.html
tt0159382,2083,Croupier,1998,11,http://www.imsdb.com/Movie Scripts/Croupier Script.html
tt0160127,1989,Charlie's Angels,2000,201,http://www.imsdb.com/Movie Scripts/Charlie's Angels Script.html
tt0160484,4565,Lost Souls,2000,27,http://www.horrorlair.com/scripts/lostsouls.txt
tt0161081,3694,What Lies Beneath,2000,250,http://www.imsdb.com/Movie Scripts/What Lies Beneath Script.html
tt0162222,789,Cast Away,2000,377,film_20100519/all_imsdb_05_19_10/Cast-Away.html
tt0162346,2399,Ghost World,2001,9,http://www.imsdb.com/Movie Scripts/Ghost World Script.html
tt0162661,3358,Sleepy Hollow,1999,172,http://www.imsdb.com/Movie Scripts/Sleepy Hollow Script.html
tt0163025,1062,Jurassic Park III,2001,278,film_20100519/all_imsdb_05_19_10/Jurassic-Park-III.html
tt0163187,3242,Runaway Bride,1999,260,http://www.imsdb.com/Movie Scripts/Runaway Bride Script.html
tt0163579,4010,Chill Factor,1999,19,http://www.awesomefilm.com/script/chillfactor.html
tt0163651,1635,American Pie,1999,174,http://www.imsdb.com/Movie Scripts/American Pie Script.html
tt0163978,726,The Beach,2000,64,"film_20100519/all_imsdb_05_19_10/Beach,-The.html"
tt0163988,776,Bringing Out the Dead,1999,28,film_20100519/all_imsdb_05_19_10/Bringing-Out-the-Dead.html
tt0164052,2548,Hollow Man,2000,118,http://www.imsdb.com/Movie Scripts/Hollow Man Script.html
tt0164181,1373,Stir of Echoes,1999,36,film_20100519/all_imsdb_05_19_10/Stir-of-Echoes.html
tt0164912,7752,Stuart Little,1999,239,Stuart Little (1997.09.05).pdf
tt0165710,2150,Detroit Rock City,1999,7,http://www.imsdb.com/Movie Scripts/Detroit Rock City Script.html
tt0165854,2772,The Limey,1999,5,"http://www.imsdb.com/Movie Scripts/Limey, The Script.html"
tt0166110,1879,Bones,2001,11,http://www.horrorlair.com/HorrorWorld/newyork/bones.html
tt0166276,1166,Monkeybone,2001,8,film_20100519/all_imsdb_05_19_10/Monkeybone.html
tt0166924,2962,Mulholland Drive,2001,11,http://www.imsdb.com/Movie Scripts/Mulholland Drive Script.html
tt0166943,2968,Music of the Heart,1999,25,http://www.imsdb.com/Movie Scripts/Music of the Heart Script.html
tt0167190,7446,Hellboy,2004,82,"HELLBOY (1st draft, March '99).pdf"
tt0167260,1114,The Lord of the Rings: The Return of the King,2003,543,film_20100519/all_imsdb_05_19_10/Lord-of-the-Rings-Return-of-the-King.html
tt0167261,1116,The Lord of the Rings: The Two Towers,2002,509,film_20100519/all_imsdb_05_19_10/Lord-of-the-Rings-The-Two-Towers.html
tt0167404,3352,The Sixth Sense,1999,503,"http://www.imsdb.com/Movie Scripts/Sixth Sense, The Script.html"
tt0167456,3548,Thunderbirds,2004,9,http://www.imsdb.com/Movie Scripts/Thunderbirds Script.html
tt0169547,1615,American Beauty,1999,222,http://www.imsdb.com/Movie Scripts/American Beauty Script.html
tt0171363,2497,The Haunting,1999,156,"http://www.imsdb.com/Movie Scripts/Haunting, The Script.html"
tt0171580,3024,Nurse Betty,2000,40,http://www.dailyscript.com/scripts/nursebetty.html
tt0172495,2408,Gladiator,2000,303,http://www.imsdb.com/Movie Scripts/Gladiator Script.html
tt0173716,1973,Cecil B. DeMented,2000,2,http://www.imsdb.com/Movie Scripts/Cecil B. Demented Script.html
tt0174480,1717,Autumn in New York,2000,61,http://www.imsdb.com/Movie Scripts/Autumn in New York Script.html
tt0175526,1995,Cherry Falls,2000,,http://www.imsdb.com/Movie Scripts/Cherry Falls Script.html
tt0175880,2821,Magnolia,1999,38,http://www.imsdb.com/Movie Scripts/Magnolia Script.html
tt0177789,4256,Galaxy Quest,1999,122,http://www.scifiscripts.com/scripts/GalaxyQuest.txt
tt0179626,623,15 Minutes,2001,37,film_20100519/all_imsdb_05_19_10/15-Minutes.html
tt0180073,4838,Quills,2000,11,http://www.dailyscript.com/scripts/Quills.txt
tt0180093,4866,Requiem for a Dream,2000,5,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Requiem_for_a_Dream.HTM
tt0181689,2924,Minority Report,2002,197,http://www.dailyscript.com/scripts/MINORITY_REPORT_--_May_16th_2001_revised_draft_by_Scott_Frank.html
tt0181865,1423,Traffic,2000,200,film_20100519/all_imsdb_05_19_10/Traffic.html
tt0181875,1606,Almost Famous,2000,52,http://www.imsdb.com/Movie Scripts/Almost Famous Script.html
tt0181984,3951,Boiler Room,2000,27,http://sfy.ru/sfy.html?script=boiler_room
tt0183523,1165,Mission to Mars,2000,98,film_20100519/all_imsdb_05_19_10/Mission-to-Mars.html
tt0183649,3089,Phone Booth,2002,69,http://www.imsdb.com/Movie Scripts/Phone Booth Script.html
tt0184858,3190,Reindeer Games,2000,37,http://www.imsdb.com/Movie Scripts/Reindeer Games Script.html
tt0185014,3740,Wonder Boys,2000,31,http://www.imsdb.com/Movie Scripts/Wonder Boys Script.html
tt0185183,9245,Battlefield Earth,2000,34,http://www.horrorlair.com/scripts/Battlefield-Earth(2000).pdf
tt0185371,4378,House on Haunted Hill,1999,69,http://www.dailyscript.com/scripts/house-on-haunted-hill.html
tt0185431,2785,Little Nicky,2000,63,http://www.imsdb.com/Movie Scripts/Little Nicky Script.html
tt0185937,5531,The Blair Witch Project,1999,241,http://www.horrorlair.com/scripts/blairwitch_transcript.html
tt0186151,2331,Frequency,2000,72,http://www.imsdb.com/Movie Scripts/Frequency Script.html
tt0186566,5005,Space Cowboys,2000,146,http://www.dailyscript.com/scripts/Space_Cowboys.pdf
tt0186589,3463,Sugar & Spice,2001,20,http://www.imsdb.com/Movie Scripts/Sugar and Spice Script.html
tt0187078,8050,Gone in Sixty Seconds,2000,164,GONE IN 60 SECONDS by Scott Rosenberg [1999-4-6] [Digital].pdf
tt0187393,1218,The Patriot,2000,182,"film_20100519/all_imsdb_05_19_10/Patriot,-The.html"
tt0187738,1846,Blade II,2002,122,http://www.imsdb.com/Movie Scripts/Blade II Script.html
tt0188453,1831,Birthday Girl,2001,7,http://www.imsdb.com/Movie Scripts/Birthday Girl Script.html
tt0189998,9121,Shadow of the Vampire,2000,13,http://indiegroundfilms.files.wordpress.com/2014/01/shade-of-the-vampire-mar-22-99-revised.pdf
tt0190590,4730,"O Brother, Where Art Thou?",2000,73,http://www.dailyscript.com/scripts/o_brother.html
tt0190641,5523,Pokémon: The First Movie - Mewtwo Strikes Back,1998,158,http://www.scifiscripts.com/cartoon/pokemon.txt
tt0191397,1274,The Replacements,2000,72,"film_20100519/all_imsdb_05_19_10/Replacements,-The.html"
tt0191754,3784,28 Days,2000,59,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-28_Days.pdf
tt0195685,4169,Erin Brockovich,2000,203,http://www.dailyscript.com/scripts/Erin+Brockovich.txt
tt0195714,915,Final Destination,2000,86,film_20100519/all_imsdb_05_19_10/Final-Destination.html
tt0195945,2996,Next Friday,2000,92,http://www.dailyscript.com/scripts/Next_Friday.html
tt0196158,1407,Ticker,2001,,film_20100519/all_imsdb_05_19_10/Ticker.html
tt0198781,7991,"Monsters, Inc.",2001,445,"Monsters, Inc. (2001.11).pdf"
tt0199725,2814,Love & Basketball,2000,44,http://www.dailyscript.com/scripts/love_and_basketball.html
tt0199753,1269,Red Planet,2000,28,film_20100519/all_imsdb_05_19_10/Red-Planet.html
tt0202677,6724,The Way of the Gun,2000,9,"WayoftheGun,The.pdf"
tt0203230,3761,You Can Count on Me,2000,14,http://www.imsdb.com/Movie Scripts/You Can Count On Me Script.html
tt0204313,6148,Exorcist: The Beginning,2004,58,exorcist-the beginning.pdf
tt0206275,1295,Save the Last Dance,2001,139,film_20100519/all_imsdb_05_19_10/Save-the-Last-Dance.html
tt0206314,7892,Joy Ride,2001,33,Joy Ride (2001) (aka Squelch) [1999-4-28] [Scan].pdf
tt0206634,4008,Children of Men,2006,46,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Children_of_Men.htm
tt0208092,1339,Snatch.,2000,48,film_20100519/all_imsdb_05_19_10/Snatch.html
tt0208988,2380,Get Carter,2000,24,http://www.dailyscript.com/scripts/Get_Carter.pdf
tt0209144,2887,Memento,2000,41,http://www.imsdb.com/Movie Scripts/Memento Script.html
tt0209958,1976,The Cell,2000,98,"http://www.imsdb.com/Movie Scripts/Cell, The Script.html"
