"author_id","first_name","middle_name","last_name","alt_name","birth_year","death_year","gender"
1429,"Peter",NULL,"Gaskill",NULL,NULL,NULL,"M"
1430,"Henry",NULL,"Godwin","Malachi Mouldy (pseudonym)",1811,1874,"M"
1431,"Charles","Frederick","Henningsen",NULL,1815,1877,"M"
1432,"Thomas",NULL,"Hughes","An Old Boy (pseudonym)",1822,1896,"M"
1433,"Joseph","Holt","Ingraham",NULL,1809,1860,"M"
1434,"Cecilia","Gidoin","Jenkins","Knowles (maiden name)",1792,1868,"F"
1435,"Frederick",NULL,"Liardet",NULL,1798,1846,"M"
1436,"John","Henry","Mancur",NULL,NULL,1848,"M"
1437,"John","Ludlum","McConnel",NULL,1826,1862,"M"
1438,"Eliza",NULL,"Paget",NULL,NULL,NULL,"F"
1439,"Julia","S. H.","Pardoe",NULL,1804,1862,"F"
1440,"Mrs. Hastings",NULL,"Parker",NULL,NULL,NULL,"F"
1441,"Mrs.",NULL,"Parry",NULL,NULL,NULL,"F"
1442,"Henry","de la","Pasture","Count de la Pasture (title)",1797,1840,"M"
1443,"Andrew","Archibald","Paton",NULL,1811,1874,"M"
1444,"James","Kirke","Paulding",NULL,1778,1860,"M"
1445,"Richard","Brinsley","Peake",NULL,1792,1847,"M"
1446,"William",NULL,"Peake",NULL,NULL,NULL,"M"
1447,"Catherine",NULL,"Pennefather",NULL,NULL,NULL,"F"
1448,"Philip","Henry","Pepys",NULL,1824,1886,"M"
1449,"Samuel",NULL,"Phillips",NULL,1814,1854,"M"
1450,"Ellen",NULL,"Pickering",NULL,1801,1843,"F"
1452,"Thomas","R. J.","Polson",NULL,1820,1908,"M"
1453,"Catherine","Denoon","Ponsonby","Young (maiden name); Smith (second married name)",1812,NULL,"F"
1454,"John",NULL,"Poole","Paul Pry (pseudonym?)",1786,1872,"M"
1455,"Marguerite","Agnes","Power","Honoria (pseudonym)",1815,1867,"F"
1456,"Elizabeth",NULL,"Proby","Mrs. Charles J. Proby (familiar name)",NULL,NULL,"F"
1457,"Edward",NULL,"Quillinan",NULL,1791,1851,"M"
1458,"Michael","Joseph","Quin",NULL,1796,1843,"M"
1459,"Michael",NULL,"Rafter","Captain (rank)",1792,NULL,"M"
1460,"John","Edmund","Reade",NULL,1800,1870,"M"
1461,"William","Winwood","Reade","Francesco Abati (pseudonym)",1838,1875,"M"
1462,"Alison",NULL,"Reid",NULL,NULL,NULL,"F"
1463,"George","William MacArth","Reynolds",NULL,1814,1879,"M"
1464,"Leitch",NULL,"Ritchie",NULL,1800,1865,"M"
1465,"Jane",NULL,"Roberts",NULL,1792,1871,"F"
1466,"John","Parish","Robertson",NULL,1792,1843,"M"
1467,"Isabella","Frances","Romer","Hamerton (married name)",1798,1852,"F"
1468,"Charles",NULL,"Rowcroft",NULL,1798,1856,"M"
1469,"Hon. Louisa","Sarah","Sayers","Yelverton (maiden name)",1795,1866,"F"
1470,"William","Pitt","Scargill",NULL,1787,1836,"M"
1471,"Sybil",NULL,"Scott",NULL,NULL,NULL,"F"
1472,"Eugene",NULL,"Scribe",NULL,1791,1861,"M"
1473,"Catharine","Maria","Sedgwick",NULL,1789,1867,"F"
1474,"Thomas","James","Serle",NULL,1799,1889,"M"
1475,"Mary","Wollstonecraft","Shelley","Godwin (maiden name)",1797,1851,"F"
1476,"Hon. Adela","Augusta Wilhelmina","Sidney","FitzClarence (married name)",1826,1878,"F"
1477,"Catherine",NULL,"Sinclair",NULL,1800,1864,"F"
1478,"Burrows","Willcocks Arthur","Sleigh",NULL,1821,1869,"M"
1479,"Albert","Richard","Smith",NULL,1816,1860,"M"
1480,"Elizabeth","Elton","Smith",NULL,1805,1854,"F"
1481,"Horace",NULL,"Smith",NULL,1779,1849,"M"
1482,"Maria","Priscilla","Smith",NULL,1821,1865,"F"
1483,"George",NULL,"Soane",NULL,1790,1860,"M"
1485,"Carl",NULL,"Spindler",NULL,1796,1855,"M"
1486,"John","Humphrey","St. Aubyn","Lionel Bouverie (pseudonym)",1790,1857,"M"
1487,"Vane","Ireton","St. John",NULL,1839,1911,"M"
1488,"George",NULL,"Stephens",NULL,1800,1851,"M"
1489,"Catherine",NULL,"Manners","Pollok (maiden name); Lady Stepney (second married name)",1778,1845,"F"
1490,"G.","M.","Sterne",NULL,NULL,NULL,"F"
1491,"Louisa",NULL,"Stewart","Muckleston (maiden name)",1821,1881,"F"
1492,"Elizabeth",NULL,"Stone","Wheeler (maiden name)",1803,1881,"F"
1493,"Eleanor",NULL,"Stredder",NULL,1835,1913,"F"
1494,"Eugène",NULL,"Sue",NULL,1804,1857,"M"
1495,"Robert",NULL,"Sulivan",NULL,1797,1875,"M"
1496,"Sarah",NULL,"Symonds","Dunn (married name)",1833,1885,"F"
1497,"Floyd",NULL,"Tayleure",NULL,NULL,NULL,"M"
1498,"Isaac",NULL,"Taylor",NULL,1787,1865,"M"
1499,"William","Makepeace","Thackeray","Fitzboodle (pseudonym); Michael Angelo Titmarsh (pseudonym)",1811,1863,"M"
1500,"Elizabeth",NULL,"Thornton","Parry (maiden name); El-Ton (pseudonym)",1787,NULL,"F"
1501,"Johann","Ludwig","Tieck",NULL,1773,1853,"M"
1502,"John","Berry","Torr",NULL,1817,1878,"M"
1503,"Robert","Plumer","Ward",NULL,1765,1846,"M"
1504,"John",NULL,"Wilks",NULL,1793,1846,"M"
1505,"Miss F.",NULL,"Williams",NULL,NULL,NULL,"F"
1506,"Thomas",NULL,"Litchfield",NULL,1796,1872,"M"
1507,"Catharine",NULL,"Booth","Stuart (married name)",1816,1882,"F"
1509,"Jane",NULL,"Porter",NULL,1776,1850,"F"
1510,"Henry","Robert","Reynolds",NULL,1825,1896,"M"
1511,"Mary","Theresa","Vidal","Johnson (maiden name); Mrs. Francis Vidal (married name)",1815,1873,"F"
1512,"M.",NULL,"Viener",NULL,NULL,NULL,"U"
1513,"Girolamo",NULL,"Volpe",NULL,1816,1885,"M"
1514,"Clara",NULL,"Walbey",NULL,1819,1892,"F"
1515,"Eliot",NULL,"Warburton","(pseudonym); Bartholomew Elliott George Warburton (legal name)",1810,1852,"M"
1517,"Samuel",NULL,"Warren",NULL,1807,1877,"M"
1518,"Annie",NULL,"Webb","Molyneux (maiden name); Webb-Peploe (alternate name)",1805,1880,"F"
1519,"Charles",NULL,"White","Colonel (rank)",1793,1861,"M"
1520,"Thomas",NULL,"White",NULL,NULL,NULL,"M"
1521,"Charles",NULL,"Whitehead",NULL,1804,1862,"M"
1522,"Emma",NULL,"Whitehead",NULL,NULL,NULL,"F"
1523,"Sydney",NULL,"Whiting",NULL,1820,1875,"M"
1524,"Janet","W.","Wilkinson","Ellerton (married name)",1824,1890,"F"
1526,"Nathaniel","Parker","Willis",NULL,1806,1867,"M"
1527,"Emma","Jane","Worboise","Guyton (married name); Emma Jane (pseudonym)",1825,1887,"F"
1528,"Elizabeth",NULL,"Youatt","Mrs. W. H. Coates (married name)",1816,1879,"F"
1529,"Anne","Maria Carter","Smith","A. C. D. (pseudonym)",1835,1909,"F"
1530,NULL,NULL,"BTAO Blanche Seymour",NULL,NULL,NULL,"U"
1531,"Mary","Jemima","Albert",NULL,1830,1902,"F"
1532,"Edmundo","de","Amicis",NULL,1846,1908,"M"
1533,"Clara","Louisa","Antrobus","Rogers (maiden name)",1846,1919,"F"
1534,"A.","S.","Arnold",NULL,NULL,NULL,"U"
1535,"Charles","Wolcott","Balestier",NULL,1861,1891,"M"
1536,"Frederic","Henry","Balfour","Ross George Dering (pseudonym)",1846,1909,"M"
1537,"Florence","Louisa","Barclay","Charlesworth (maiden name); Brandon Roy (pseudonym)",1862,1920,"F"
1538,"Ada",NULL,"Barnett","G. Cardella (pseudonym)",1864,1953,"F"
1539,"J.","M.","Barrie","Sir James Matthew Barrie (legal name); Gavin Ogilvy (pseudonym)",1860,1937,"M"
1540,"Henrietta","Mary","Batson","Blackman (maiden name); Mrs. Stephen Batson (familiar name)",1859,1943,"F"
1541,"Frances","Courtenay","Baylor",NULL,1848,1920,"F"
1542,"Jessie",NULL,"Bedford","Elizabeth Godfrey (pseudonym)",1853,1918,"F"
1543,"Lady Florence",NULL,"Bell","Isabel Eveleen Eleanore Olliffe (maiden name)",1851,1930,"F"
1544,"Marion","Agnes","Bengough",NULL,1857,1896,"F"
1545,"Augustus","Charles","Bickley",NULL,1857,1902,"M"
1546,"Julia",NULL,"Blitz","Myers (maiden name); Mrs. Anthony Blitz (familiar name)",1847,1923,"F"
1547,"Mary",NULL,"Blundell","Sweetman (maiden name); M. E. Francis (pseudonym)",1859,1930,"F"
1548,"Mrs.",NULL,"Bourne",NULL,NULL,NULL,"F"
1549,"Sir Claude","Arthur","Bray",NULL,1858,1934,"M"
1550,"Frederic","Edward","Breton",NULL,1864,1902,"M"
1551,"Alice","Maud","Browne","John Ryce (pseudonym)",1848,1936,"F"
1552,"Marguerite",NULL,"Bryant","Munn (married name)",1870,1962,"F"
1553,"Henry","F.","Buller",NULL,1843,1913,"M"
1554,"Mina","Elizabeth","Burton",NULL,1840,1911,"F"
1555,"Kathleen","Mannington","Caffyn","Hunt (maiden name); Iota (pseudonym)",1855,1926,"F"
1556,"Egerton",NULL,"Castle",NULL,1858,1920,"M"
1557,"J.","C.","Chillington",NULL,NULL,NULL,"U"
1558,"Mary",NULL,"Cholmondeley",NULL,1859,1925,"F"
1559,"William","Brown","Churchward",NULL,1844,1920,"M"
1560,"Thomas",NULL,"Cobb",NULL,1854,1932,"M"
1561,"James","Maclaren","Cobban",NULL,1849,1903,"M"
1562,"Mrs.",NULL,"Conney",NULL,NULL,NULL,"F"
1563,"Constance","Annie Mary","Cotterell",NULL,1864,1947,"F"
1564,"Jessie","Catherine","Couvreur","Tasma (pseudonym); Huybers (maiden name); Fraser (first married name)",1848,1897,"F"
1565,"Madeline",NULL,"Crichton",NULL,NULL,NULL,"F"
1566,"Margaret","Bessie","Cross",NULL,1867,1950,"F"
1567,"Lady Caroline","Madelina Fairlie-","Cuninghame","Blair (maiden name)",1843,1902,"F"
1568,"Sir Henry","Stewart","Cunningham",NULL,1832,1920,"M"
1569,"William","Carleton","Dawe",NULL,1866,1935,"M"
1570,"Hilary",NULL,"Deccan",NULL,NULL,NULL,"U"
1571,"Valentine",NULL,"Delle","(pseudonym)",NULL,NULL,"U"
1573,"Mary","Angela","Dickens",NULL,1863,1948,"F"
1574,"Lily",NULL,"Dougall",NULL,1858,1923,"F"
1575,"Edmund",NULL,"Downey","F. M. Allen (pseudonym); William D. Hayes (pseudonym)",1856,1937,"M"
1576,"Ernest","Christopher","Dowson",NULL,1867,1900,"M"
1577,"Arthur","Conan","Doyle",NULL,1859,1930,"M"
1578,"St. George","Jackson","Mivart","D'Arcy Drew (pseudonym)",1827,1900,"M"
1579,"George",NULL,"Du Maurier",NULL,1834,1896,"M"
1580,"Emily","J.","Dunham",NULL,NULL,NULL,"F"
1581,"George",NULL,"Dunn",NULL,NULL,NULL,"M"
1582,"Gertrude",NULL,"Dunn","Renton (maiden name); G. Colmore (pseudonym); Weaver (second married name)",1860,1926,"F"
1583,"Sir Henry","Mortimer","Durand","John Roy (pseudonym)",1850,1924,"M"
1584,"T.",NULL,"Duthie-Lisle",NULL,NULL,NULL,"U"
1585,"Erminda","Rentoul","Esler","Rentoul (maiden name); Amica (pseudonym)",1860,1924,"F"
1586,"Joseph","Smith","Fletcher",NULL,1863,1935,"M"
1587,"Mary","H.","Folkard","Mary H. Tennyson (pseudonym)",1854,1918,"F"
1588,"Robert","Edward Treston","Forrest","Dudley Hardress Thomas (pseudonym)",1835,1914,"M"
1589,"Dorothy",NULL,"Leighton","(pseudonym); Ethel Mary Forsyth (legal name); Jonson (married name)",1856,1943,"F"
1590,"Samuel","Middleton","Fox",NULL,1856,1941,"M"
1591,"Julia","Agnes","Fraser",NULL,1841,1915,"F"
1592,"Harold",NULL,"Frederic",NULL,1856,1898,"M"
1594,"Algernon",NULL,"Gissing",NULL,1860,1937,"M"
1595,"Ethel",NULL,"Glazebrook","Brodie (maiden name)",1855,1926,"F"
1596,"Hazelton",NULL,"Black","Scott Graham (pseudonym)",NULL,NULL,"F"
1597,"Sarah",NULL,"Grand","(pseudonym); Frances Elizabeth McFall (legal name); Clarke (maiden name)",1854,1943,"F"
1598,"Caradoc",NULL,"Granhim",NULL,NULL,NULL,"U"
1599,"Edward","Dundas McQueen","Gray",NULL,1854,1932,"M"
1600,"Edward",NULL,"Grey","(pseudonym)",NULL,NULL,"U"
1601,"A.","L.","Haddon",NULL,NULL,NULL,"U"
1602,"Charles","Edmund","Hall",NULL,NULL,NULL,"M"
1603,"H.","Cliffe","Halliday",NULL,NULL,NULL,"U"
1604,"George",NULL,"Halse",NULL,1826,1895,"M"
1605,"Claud",NULL,"Harding","Lieutenant (rank); Commander (rank)",1846,1921,"M"
1606,"C.","Y.","Hargreaves",NULL,NULL,NULL,"U"
1607,"Henry",NULL,"Harland","Sidney Luska (pseudonym)",1861,1905,"M"
1608,"F.","Bayford","Harrison",NULL,NULL,NULL,"M"
1609,"Mabel",NULL,"Hart",NULL,NULL,NULL,"F"
1610,"Gertrude","M.","Hayward","Crampton (married)",1864,1944,"F"
1611,"J.",NULL,"Heale",NULL,NULL,NULL,"U"
1612,"Florence",NULL,"Henniker","Florence Ellen Hungerford Milnes (maiden name); the Hon. Mrs. Arthur Henniker (familiar name)",1855,1923,"F"
1614,"Lily",NULL,"Higgin","L. Higgin (pseudonym); Hope Myddleton (pseudonym)",1837,1913,"F"
1616,"Eleanor",NULL,"Holmes",NULL,NULL,NULL,"F"
1617,"William","Tighe","Hopkins","Tighe Hopkins (familiar name)",1856,1919,"M"
1618,"Maria","Alice","Hoyer",NULL,1846,1937,"F"
1620,"William","Henry","Hudson",NULL,1841,1922,"M"
1622,"Fergus",NULL,"Hume",NULL,1859,1932,"M"
1623,"Charles","John Cutcliffe","Hyne","Weatherby Chesney (pseudonym)",1865,1944,"M"
1625,"W.","Braunston","Jones",NULL,NULL,NULL,"U"
1626,"Charles","Francis","Keary","H. Ogram Matuce (pseudonym)",1848,1917,"M"
1627,"Albert","Kevill","Davies",NULL,1855,1949,"M"
1628,"Hubert","Billinghurst","Knight",NULL,1851,1918,"M"
1629,"Richard","Brinsley Sheridan","Knowles",NULL,1847,1929,"M"
1630,"Alfred",NULL,"Larder",NULL,1861,1894,"M"
1631,"Aubrey",NULL,"Lee",NULL,NULL,NULL,"U"
1632,"Clara",NULL,"Lemore","Roberts (married name)",1849,1898,"F"
1633,"Arthur",NULL,"Lillie","George Arthur Howard Lillie (legal name)",1831,1911,"M"
1634,"Lady Caroline","Blanche Elizabeth","Lindsay","Fitzroy (maiden name)",1845,1912,"F"
1635,"Jeannie",NULL,"Lockett","Beattie (maiden name)",1847,1890,"F"
1636,"Reginald",NULL,"Lucas",NULL,1865,1914,"M"
1637,"Arthur","Alfred","Lynch",NULL,1861,1934,"M"
1638,"Hannah",NULL,"Lynch",NULL,1859,1904,"F"
1639,"Gilberta","M. F.","Lyon","Gilberta Marion Fanny Lyon (full name)",1863,1944,"F"
1640,"Sidney","Royse","Lysaght",NULL,1860,1941,"M"
1641,"Maarten",NULL,"Maartens","(pseudonym); Joost Marius Willem Van der Poorten Schwartz (legal name)",1858,1915,"M"
1642,"Charlotte","Elizabeth","Macmanus","Cathal Macquire (pseudonym); Lilly Macmanus (familiar name)",1850,1941,"F"
1643,"Joseph","Milner","Macmaster",NULL,1855,1922,"M"
1644,"John","Pennington","Marsden",NULL,NULL,NULL,"M"
1645,"Frances","L.","Marshall","Bridges (maiden name); Alan St. Aubyn (pseudonym)",1839,1920,"F"
1646,"Frederick",NULL,"Marshall",NULL,NULL,NULL,"M"
1647,"Catherine","Edith Macauley","Martin","Mackay (maiden name); Mrs. Alick Macleod (pseudonym)",1848,1937,"F"
1648,"Elizabeth","Thomasina","Meade","L. T. Meade (familiar name); Smith (married name)",1844,1914,"F"
1649,"Mrs.",NULL,"Meredith",NULL,NULL,NULL,"F"
1650,"Leonard",NULL,"Merrick","Miller (alternate name)",1864,1939,"M"
1651,"Colin",NULL,"Middleton",NULL,NULL,NULL,"M"
1652,"Frank","Frankfort","Moore",NULL,1855,1931,"M"
1653,"Edith","Maud","Nicholson",NULL,1864,1944,"F"
1654,"Adèle","Crafton","Smith","Nomad (pseudonym); Stannard (maiden name); Damon (first married name)",1844,1922,"F"
1655,"G.",NULL,"Norway","Georgina Norway (legal name); Shute (maiden name)",1833,1915,"F"
1656,"Jane","Ellen","Panton","Frith (maiden name)",1847,1923,"F"
1657,"Eden",NULL,"Phillpotts",NULL,1862,1960,"M"
1658,"Anna","Maria","Pickering","Percival Pickering (pseudonym); Stirling (married name)",1865,1965,"F"
1659,"Julia",NULL,"Pollitt","Robinson (maiden name); Mrs. J. Milton Pollitt (familiar name)",1847,1912,"F"
1660,"Victor","O'Donovan","Power",NULL,1860,1933,"M"
1661,"Valentine","Cameron","Prinsep","Val C. Prinsep (familiar name)",1838,1904,"M"
1662,"Isabel",NULL,"Reaney","Isabella Emily Thomasa Edis (maiden name)",1847,1929,"F"
1663,"Walter","Charles","Rhoades",NULL,1860,1927,"M"
1664,"James","Ewing","Ritchie","Christopher Crayon (pseudonym)",1820,1898,"M"
1665,"Frances","Mabel","Robinson","W. S. Gregg (pseudonym)",1858,1956,"F"
1666,"Percy",NULL,"Ross","(pseudonym); Lilian Emma Duff (legal name); Peel (maiden name)",1863,1922,"F"
1667,"Hugh","Stowell","Scott","Henry Seton Merriman (pseudonym)",1862,1903,"M"
1668,"Florence",NULL,"Severne",NULL,NULL,NULL,"F"
1669,"Elizabeth","Leila","Shew",NULL,NULL,NULL,"F"
1670,"Edith","Helen","Sichel",NULL,1862,1914,"F"
1671,"Cecily",NULL,"Sidgwick","Ullmann (maiden name); Mrs. Andrew Dean (pseudonym)",1852,1934,"F"
1672,"Catherine","Grant Furley","Smith","Furley (maiden name)",1858,1944,"F"
1673,"Haskett",NULL,"Smith",NULL,1848,1906,"M"
1674,"Edith","Oenome","Somerville","Geilles Herring (pseudonym)",1858,1949,"F"
1675,"Flora","Annie","Steel","Webster (maiden name)",1847,1929,"F"
1676,"John","Alexander","Steuart",NULL,1861,1932,"M"
1677,"Euphans","H.","Strain","McNaughton (maiden name)",NULL,1934,"F"
1678,"Walter",NULL,"Sweetman",NULL,1830,1905,"M"
1679,"Carmen",NULL,"Sylva","(pseudonym); Paulina Elisabeth Ottilie Luise of Wied (maiden name); Queen of Romania (title)",1843,1916,"F"
1680,"Margaret","Georgina","Todd","Graham Travers (pseudonym)",1859,1918,"F"
1681,"Blanche","Mary Loftus","Tottenham","Sophia Mary Locke (pseudonym); Ram (married name)",1866,1903,"F"
1682,"Edward","Harold","Vallings",NULL,1857,1927,"M"
1683,"Ferrol",NULL,"Vance",NULL,NULL,NULL,"U"
1684,"Augusta","A.","Varty-Smith","Säimath (pseudonym)",1849,1941,"F"
1685,"Vin",NULL,"Vincent",NULL,NULL,NULL,"M"
1686,"Helen",NULL,"Wallace","Gordon Roy (pseudonym)",1852,1929,"F"
1687,"Paul",NULL,"Warren",NULL,NULL,NULL,"M"
1688,"Henry","Brereton Marriott","Watson","H. B. Marriott Watson (familiar name)",1863,1921,"M"
1689,"Lily",NULL,"Watson","Martha Louisa Green (maiden name); Watson (married name)",1849,1932,"F"
1690,"Stanley","John","Weyman",NULL,1855,1928,"M"
1691,"George","Frederick","White","Lt. Colonel (rank)",NULL,NULL,"M"
1692,"William","Henry","Wilkins","W. H. De Winton (pseudonym)",1860,1905,"M"
1693,"Emma","Sarah","Williamson","Jeffares (maiden name)",1859,1933,"F"
1694,"Aden",NULL,"Wistan",NULL,NULL,NULL,"U"
1695,"Anna","Cogswell","Wood","Algernon Ridgeway (pseudonym)",1850,1940,"F"
1696,"John","Seymour","Wood",NULL,1853,1934,"M"
1697,"Margaret","Louisa","Woods","Bradley (maiden name)",1855,1945,"F"
1698,"Wilfred","Beet","Woollam",NULL,1856,1927,"M"
1699,"Israel",NULL,"Zangwill",NULL,1864,1926,"M"
1700,NULL,NULL,"BTAO Rare Pale Margaret",NULL,NULL,NULL,"U"
1701,"James",NULL,"MacGauran","McGowan (alternate name); McGauran (alternate name)",NULL,NULL,"M"
1702,NULL,NULL,"BTAO My Trivial Life and Misfortunes",NULL,NULL,NULL,"U"
1703,"Mary","Augusta","Austen-Leigh",NULL,1838,1922,"F"
1704,NULL,NULL,"BTAO Shadrach",NULL,NULL,NULL,"U"
1705,NULL,NULL,"BTAO No Appeal",NULL,NULL,NULL,"U"
1706,"Caroline",NULL,"Gladstone","Sturt (maiden name); Mrs. George Gladstone (familiar name); Jemima Compton (pseudonym)",1830,1890,"F"
1707,"Henry",NULL,"Lyttlejohn",NULL,NULL,NULL,"M"
1708,"James",NULL,"Conroy",NULL,NULL,NULL,"M"
1709,"Richard",NULL,"Rowe","Edward Howe (pseudonym); Charles Camden (pseudonym)",1828,1879,"M"
1710,"Veronica",NULL,"King","Margaret Alice Houston Williamson (maiden name); Madge King (alternate name); Mrs. Paul King (familiar name); William A. Rivers (pseudonym)",1861,1949,"F"
1711,NULL,NULL,"BTAO A Fallen Angel",NULL,NULL,NULL,"U"
1712,"Walter",NULL,"Stephens",NULL,1832,NULL,"M"
1713,"Anne","J.","Robertson",NULL,NULL,NULL,"F"
1714,"Joseph","Alfred","Scoville","Walter Barrett (pseudonym); Manhattan (pseudonym)",1815,1864,"M"
1715,"Christina","Broun","Cameron",NULL,NULL,NULL,"F"
1716,"Jean","Hippolyte","Michon",NULL,1806,1881,"M"
1717,"John","Hervey","Ashworth",NULL,1795,1882,"M"
1718,"Anne","Judith","Penny","Brown (maiden name)",1825,1893,"F"
1719,"Edwin","Lester Linden","Arnold",NULL,1857,1935,"M"
1720,"Thomas","Burnside","Crowther",NULL,NULL,NULL,"M"
1721,"Mrs.",NULL,"Wood",NULL,NULL,NULL,"F"
1722,"Sarah","Lucy","Courtauld","Sharpe (maiden name)",1844,1906,"F"
1723,"William","Schaw","Lindsay",NULL,1816,1877,"M"
1724,"William","Cosmo","Monkhouse",NULL,1840,1901,"M"
1725,"Ada",NULL,"Buisson",NULL,1839,1866,"F"
1726,"Susan",NULL,"Stirling","Susan Hunter (maiden name)",1799,1877,"F"
1727,"Eleanora","Louisa","Montagu","Hervey (married name)",1811,1903,"F"
1728,"John","Conroy","Hutcheson",NULL,1840,1897,"M"
1729,"Anne","Denn","Pollard","John Pomeroy (pseudonym); Smith (maiden name); Shenton (second married name)",1831,1893,"F"
1730,"Richard",NULL,"Harris","Benedick Whipem (pseudonym)",1833,1906,"M"
1731,"Sir Edward","Shepherd","Creasy",NULL,1812,1878,"M"
1732,"C.",NULL,"Howard",NULL,NULL,NULL,"U"
1733,"William",NULL,"Bainbridge",NULL,1809,1869,"M"
1734,"Thomas",NULL,"Sutton",NULL,1819,1875,"M"
1735,"Joyce",NULL,"Blunt",NULL,NULL,NULL,"F"
1736,"Alice","Bell","Le Geyt",NULL,1839,1934,"F"
1737,"A.",NULL,"D.",NULL,NULL,NULL,"U"
1738,"Miss",NULL,"Fitzgerald",NULL,NULL,NULL,"F"
1739,"Edward","Vaughan Hyde","Kenealy","Y (pseudonym)",1819,1880,"M"
1740,"Hon. Charlotte","Elizabeth","Petre","Petre (maiden name)",1822,1903,"F"
1741,NULL,NULL,"Stallybrass",NULL,NULL,NULL,"U"
1743,"George","Gordon","Scott",NULL,NULL,NULL,"M"
1744,"Mary",NULL,"Bridgman",NULL,NULL,NULL,"F"
1745,"James","Panton","Ham",NULL,1818,1902,"M"
1746,"Henry","Murray","Lane","Rhaynel Murray (pseudonym)",1833,1913,"M"
1747,"William",NULL,"Spink",NULL,NULL,NULL,"M"
1750,"Henry","Cadwallader","Adams",NULL,1817,1899,"M"
1751,"Ansley",NULL,"Conyers",NULL,NULL,NULL,"M"
1752,"Mrs. Alexander","S.","Orr","Mary Perrin (maiden name)",NULL,NULL,"F"
1753,"Mary","A.","Poole","Mrs. George S. Poole (familiar name); Grieve (maiden name)",1840,NULL,"F"
1754,"C.",NULL,"Storm",NULL,NULL,NULL,"U"
1755,"Edward",NULL,"Turner",NULL,NULL,NULL,"M"
1756,"Thomas","Waldron","Bradley","Shelsley Beauchamp (pseudonym)",1821,1909,"M"
1757,"Luke","Wesley","Church","(pseudonym?)",NULL,NULL,"M"
1758,"T.","W.","Eames",NULL,NULL,NULL,"U"
1759,"Frederick",NULL,"Eastwood",NULL,NULL,NULL,"M"
1760,"Daniel",NULL,"Puseley","Frank Foster (pseudonym)",1814,1882,"M"
1761,"Augustus",NULL,"Stawel","(pseudonym); Alfred Owen Legge (legal name)",1835,1897,"M"
1762,"James",NULL,"Routledge",NULL,1830,1898,"M"
1763,"Martin",NULL,"Weld",NULL,NULL,NULL,"M"
1764,NULL,NULL,"Sejanus","(pseudonym)",NULL,NULL,"U"
1765,"George",NULL,"Rose","Mrs. Brown (pseudonym); Arthur Sketchley (pseudonym)",1817,1882,"M"
1766,"Alice",NULL,"Clifton",NULL,NULL,NULL,"F"
1767,NULL,NULL,"Ambofilius","(pseudonym)",NULL,NULL,"U"
1768,"Edith","Louisa","Floyer","Butcher (married name); Fleur de Lys (pseudonym)",1854,1933,"F"
1770,"Wilhelmine",NULL,"Canz",NULL,1815,1901,"F"
1771,"E.","M. O.","L.",NULL,NULL,NULL,"U"
1772,"Terence",NULL,"Doyle",NULL,NULL,NULL,"M"
1773,"Ernst","Philipp Karl","Lange","Philipp Galen (pseudonym)",1813,1899,"M"
1774,NULL,NULL,"Blue Tunic","(pseudonym)",NULL,NULL,"U"
1775,"Edith","C.","Kenyon",NULL,1855,1925,"F"
1776,"Edith","L.","Chamberlain",NULL,1850,NULL,"F"
1777,"Cecil",NULL,"Clarke","Old Bird (pseudonym)",1848,1926,"M"
